 

stn;time;tre200s0;ure200s0
BER;202305271620;23.2;41.9
BER;202305271630;23.3;41.4
BER;202305271640;23.4;43.1
BER;202305271650;23.1;47.7
BER;202305271700;23.0;43.3
BER;202305271710;22.8;43.7
BER;202305271720;22.6;43.7
BER;202305271730;22.3;44.8
BER;202305271740;22.4;43.0
BER;202305271750;22.1;45.2
BER;202305271800;21.8;45.5
BER;202305271810;21.5;47.4
BER;202305271820;21.5;45.7
BER;202305271830;21.0;47.1
BER;202305271840;20.8;48.0
BER;202305271850;20.0;51.1
BER;202305271900;19.7;52.5
BER;202305271910;19.1;56.1
BER;202305271920;18.4;60.3
BER;202305271930;17.9;62.2
BER;202305271940;17.3;65.1
BER;202305271950;17.5;63.6
BER;202305272000;17.0;66.2
BER;202305272010;16.5;68.8
BER;202305272020;16.5;67.3
BER;202305272030;16.3;68.9
BER;202305272040;15.9;69.9
BER;202305272050;15.5;73.0
BER;202305272100;16.3;66.7
BER;202305272110;15.9;69.6
BER;202305272120;15.8;69.6
BER;202305272130;15.8;69.0
BER;202305272140;15.5;70.2
BER;202305272150;15.4;71.1
BER;202305272200;15.3;71.0
BER;202305272210;14.9;73.1
BER;202305272220;14.4;75.6
BER;202305272230;14.2;76.4
BER;202305272240;14.0;77.0
BER;202305272250;13.8;77.8
BER;202305272300;14.2;75.4
BER;202305272310;14.1;75.4
BER;202305272320;14.2;75.1
BER;202305272330;14.1;75.4
BER;202305272340;13.7;77.8
BER;202305272350;13.4;78.9
BER;202305280000;13.0;80.7
BER;202305280010;12.8;82.1
BER;202305280020;12.7;82.1
BER;202305280030;12.8;80.7
BER;202305280040;12.9;80.6
BER;202305280050;12.9;80.4
BER;202305280100;12.3;84.5
BER;202305280110;12.5;82.3
BER;202305280120;12.4;83.6
BER;202305280130;11.3;89.8
BER;202305280140;11.1;89.5
BER;202305280150;10.7;91.8
BER;202305280200;11.3;88.8
BER;202305280210;11.3;88.2
BER;202305280220;10.6;90.7
BER;202305280230;11.0;89.0
BER;202305280240;10.5;91.2
BER;202305280250;10.6;90.6
BER;202305280300;10.0;91.7
BER;202305280310;10.5;89.9
BER;202305280320;10.1;92.6
BER;202305280330;10.2;92.3
BER;202305280340;9.7;93.7
BER;202305280350;10.1;93.0
BER;202305280400;9.8;93.5
BER;202305280410;9.8;93.5
BER;202305280420;9.7;93.9
BER;202305280430;10.1;92.8
BER;202305280440;10.2;94.1
BER;202305280450;10.4;93.5
BER;202305280500;10.7;91.7
BER;202305280510;11.3;90.1
BER;202305280520;11.6;88.1
BER;202305280530;12.0;86.3
BER;202305280540;12.3;86.3
BER;202305280550;12.9;87.6
BER;202305280600;13.1;81.5
BER;202305280610;13.5;81.5
BER;202305280620;14.1;80.1
BER;202305280630;14.9;77.0
BER;202305280640;14.9;73.6
BER;202305280650;15.3;72.6
BER;202305280700;15.5;71.4
BER;202305280710;15.9;68.3
BER;202305280720;16.3;67.7
BER;202305280730;16.9;66.8
BER;202305280740;16.9;64.2
BER;202305280750;17.1;62.3
BER;202305280800;17.2;62.1
BER;202305280810;18.1;60.7
BER;202305280820;18.4;60.3
BER;202305280830;18.4;60.0
BER;202305280840;18.3;57.0
BER;202305280850;18.9;59.0
BER;202305280900;19.6;58.7
BER;202305280910;19.3;54.2
BER;202305280920;20.0;55.2
BER;202305280930;20.0;57.3
BER;202305280940;20.7;53.8
BER;202305280950;20.5;52.5
BER;202305281000;20.5;52.3
BER;202305281010;20.9;52.9
BER;202305281020;20.8;52.3
BER;202305281030;21.2;49.0
BER;202305281040;21.1;44.9
BER;202305281050;21.6;48.2
BER;202305281100;21.8;49.4
BER;202305281110;22.2;48.6
BER;202305281120;22.2;44.3
BER;202305281130;22.3;40.6
BER;202305281140;22.5;44.4
BER;202305281150;22.7;41.3
BER;202305281200;22.3;39.0
BER;202305281210;22.9;37.6
BER;202305281220;23.1;37.2
BER;202305281230;23.1;36.2
BER;202305281240;22.7;37.6
BER;202305281250;23.2;34.0
BER;202305281300;23.9;36.4
BER;202305281310;23.7;34.4
BER;202305281320;23.2;32.6
BER;202305281330;24.2;33.4
BER;202305281340;23.8;32.5
BER;202305281350;24.0;33.4
BER;202305281400;24.4;33.1
BER;202305281410;23.9;34.3
BER;202305281420;24.6;33.4
BER;202305281430;23.9;31.3
BER;202305281440;24.0;33.8
BER;202305281450;24.3;33.2
BER;202305281500;23.9;32.3
BER;202305281510;23.9;31.7
BER;202305281520;24.0;32.7
BER;202305281530;23.8;34.0
BER;202305281540;24.2;37.0
BER;202305281550;23.7;33.0
BER;202305281600;23.6;34.7
BER;202305281610;23.7;32.6
BER;202305281620;23.4;32.6
BER;202305281630;23.4;33.1
BER;202305281640;23.3;34.4
BER;202305281650;23.2;35.3
BER;202305281700;23.2;35.8
BER;202305281710;22.9;35.0
BER;202305281720;22.8;32.4
BER;202305281730;22.5;37.3
BER;202305281740;22.5;35.2
BER;202305281750;22.2;38.0
BER;202305281800;21.7;40.5
BER;202305281810;21.7;40.1
BER;202305281820;21.5;41.1
BER;202305281830;20.8;44.4
BER;202305281840;20.8;42.7
BER;202305281850;19.9;47.3
BER;202305281900;19.6;48.0
BER;202305281910;20.1;44.8
BER;202305281920;20.2;44.1
BER;202305281930;19.0;49.8
BER;202305281940;18.6;52.5
BER;202305281950;17.8;54.9
BER;202305282000;17.8;53.2
BER;202305282010;16.3;61.8
BER;202305282020;15.9;64.5
BER;202305282030;16.0;61.4
BER;202305282040;15.6;65.1
BER;202305282050;15.6;65.2
BER;202305282100;15.9;62.4
BER;202305282110;15.5;64.6
BER;202305282120;15.0;66.6
BER;202305282130;14.7;68.0
BER;202305282140;14.2;70.2
BER;202305282150;14.9;65.0
BER;202305282200;14.4;67.1
BER;202305282210;15.0;63.1
BER;202305282220;15.1;62.4
BER;202305282230;14.7;64.0
BER;202305282240;15.4;59.7
BER;202305282250;14.9;61.7
BER;202305282300;14.8;62.0
BER;202305282310;14.8;62.7
BER;202305282320;14.8;61.8
BER;202305282330;14.5;62.5
BER;202305282340;14.7;60.5
BER;202305282350;14.5;61.1
BER;202305290000;14.1;63.0
BER;202305290010;13.3;68.4
BER;202305290020;13.4;68.7
BER;202305290030;12.6;72.9
BER;202305290040;12.1;74.7
BER;202305290050;12.6;71.1
BER;202305290100;12.0;73.8
BER;202305290110;11.5;76.1
BER;202305290120;11.7;75.4
BER;202305290130;12.3;70.1
BER;202305290140;13.4;63.6
BER;202305290150;13.9;59.5
BER;202305290200;13.5;62.6
BER;202305290210;11.7;72.8
BER;202305290220;12.4;69.6
BER;202305290230;11.3;75.7
BER;202305290240;11.0;78.9
BER;202305290250;11.4;75.1
BER;202305290300;10.9;77.2
BER;202305290310;10.4;79.5
BER;202305290320;10.1;80.2
BER;202305290330;10.2;79.5
BER;202305290340;10.3;78.8
BER;202305290350;9.2;85.3
BER;202305290400;9.5;83.5
BER;202305290410;9.4;85.3
BER;202305290420;9.5;84.9
BER;202305290430;8.8;90.9
BER;202305290440;9.6;85.4
BER;202305290450;10.1;84.1
BER;202305290500;10.6;84.1
BER;202305290510;11.4;82.2
BER;202305290520;11.6;79.5
BER;202305290530;12.0;79.0
BER;202305290540;12.9;76.7
BER;202305290550;13.1;73.8
BER;202305290600;13.8;73.2
BER;202305290610;14.1;68.1
BER;202305290620;14.9;60.1
BER;202305290630;15.2;57.6
BER;202305290640;15.8;63.8
BER;202305290650;15.5;58.4
BER;202305290700;15.6;57.5
BER;202305290710;15.9;59.7
BER;202305290720;16.1;55.1
BER;202305290730;16.5;58.1
BER;202305290740;17.4;53.8
BER;202305290750;17.7;52.7
BER;202305290800;17.7;53.3
BER;202305290810;18.3;52.0
BER;202305290820;18.8;50.3
BER;202305290830;19.0;47.1
BER;202305290840;19.6;48.7
BER;202305290850;19.7;46.7
BER;202305290900;19.5;46.1
BER;202305290910;20.2;48.9
BER;202305290920;19.9;45.5
BER;202305290930;19.9;44.5
BER;202305290940;20.3;45.2
BER;202305290950;21.4;44.8
BER;202305291000;21.1;44.8
BER;202305291010;21.1;43.7
BER;202305291020;21.5;44.0
BER;202305291030;21.9;44.0
BER;202305291040;21.7;42.8
BER;202305291050;22.4;42.3
BER;202305291100;22.3;41.3
BER;202305291110;22.4;39.7
BER;202305291120;22.2;39.0
BER;202305291130;22.5;37.9
BER;202305291140;22.9;38.0
BER;202305291150;23.0;38.8
BER;202305291200;23.2;38.7
BER;202305291210;22.9;37.2
BER;202305291220;23.1;36.4
BER;202305291230;23.2;37.8
BER;202305291240;24.0;37.5
BER;202305291250;24.3;34.0
BER;202305291300;23.6;33.9
BER;202305291310;24.3;34.2
BER;202305291320;24.1;35.1
BER;202305291330;24.2;33.6
BER;202305291340;24.3;34.3
BER;202305291350;24.1;31.4
BER;202305291400;24.8;32.6
BER;202305291410;24.5;32.5
BER;202305291420;24.4;32.2
BER;202305291430;24.7;32.8
BER;202305291440;24.4;32.5
BER;202305291450;24.4;33.5
BER;202305291500;24.5;32.4
BER;202305291510;24.2;29.8
BER;202305291520;24.2;29.4
BER;202305291530;24.2;29.6
BER;202305291540;24.4;28.0
BER;202305291550;24.4;27.1
BER;202305291600;24.2;29.0
BER;202305291610;24.1;30.1
BER;202305291620;23.9;31.2
BER;202305291630;23.9;30.7
BER;202305291640;23.8;31.3
BER;202305291650;23.5;30.6
BER;202305291700;23.4;29.9
BER;202305291710;23.2;33.2
BER;202305291720;23.1;30.0
BER;202305291730;22.9;31.1
BER;202305291740;22.8;31.9
BER;202305291750;22.3;34.3
BER;202305291800;22.1;34.3
BER;202305291810;22.1;34.0
BER;202305291820;21.8;34.4
BER;202305291830;21.5;36.1
BER;202305291840;20.9;40.5
BER;202305291850;20.9;39.0
BER;202305291900;19.9;43.2
BER;202305291910;20.0;41.7
BER;202305291920;19.2;44.7
BER;202305291930;19.1;44.7
BER;202305291940;18.8;45.6
BER;202305291950;18.4;47.0
BER;202305292000;18.1;47.4
BER;202305292010;17.6;50.6
BER;202305292020;17.1;52.5
BER;202305292030;17.2;51.7
BER;202305292040;16.8;52.8
BER;202305292050;16.7;53.3
BER;202305292100;16.5;53.3
BER;202305292110;16.5;52.3
BER;202305292120;16.4;52.3
BER;202305292130;16.1;53.8
BER;202305292140;16.1;52.2
BER;202305292150;15.8;53.3
BER;202305292200;16.0;52.3
BER;202305292210;15.5;54.7
BER;202305292220;15.9;51.6
BER;202305292230;15.9;50.8
BER;202305292240;15.7;52.6
BER;202305292250;15.9;50.1
BER;202305292300;15.6;51.8
BER;202305292310;15.4;52.2
BER;202305292320;15.1;53.5
BER;202305292330;15.3;52.8
BER;202305292340;15.4;52.0
BER;202305292350;14.7;55.6
BER;202305300000;15.0;53.7
BER;202305300010;14.7;54.8
BER;202305300020;13.9;59.6
BER;202305300030;12.6;67.7
BER;202305300040;13.4;62.2
BER;202305300050;12.1;70.1
BER;202305300100;12.2;68.8
BER;202305300110;12.0;68.7
BER;202305300120;12.1;66.5
BER;202305300130;12.3;65.9
BER;202305300140;10.8;75.6
BER;202305300150;10.7;78.3
BER;202305300200;10.4;78.8
BER;202305300210;10.8;75.6
BER;202305300220;10.9;74.4
BER;202305300230;10.3;78.3
BER;202305300240;10.5;77.1
BER;202305300250;9.5;83.7
BER;202305300300;10.4;78.2
BER;202305300310;9.5;82.7
BER;202305300320;10.1;78.6
BER;202305300330;10.3;77.5
BER;202305300340;9.9;80.4
BER;202305300350;10.4;77.3
BER;202305300400;11.2;73.0
BER;202305300410;11.4;71.7
BER;202305300420;10.8;76.3
BER;202305300430;11.3;72.8
BER;202305300440;11.6;71.4
BER;202305300450;11.9;71.7
BER;202305300500;11.7;72.7
BER;202305300510;12.2;71.2
BER;202305300520;12.6;67.1
BER;202305300530;13.1;64.7
BER;202305300540;13.3;65.0
BER;202305300550;13.6;67.0
BER;202305300600;14.0;64.3
BER;202305300610;14.3;61.0
BER;202305300620;15.0;61.8
BER;202305300630;15.3;58.7
BER;202305300640;15.2;58.8
BER;202305300650;15.2;61.0
BER;202305300700;15.8;59.1
BER;202305300710;16.2;57.3
BER;202305300720;16.4;56.7
BER;202305300730;16.9;57.2
BER;202305300740;17.0;53.7
BER;202305300750;16.9;53.3
BER;202305300800;17.2;55.3
BER;202305300810;17.6;54.6
BER;202305300820;17.6;53.4
BER;202305300830;18.4;52.8
BER;202305300840;18.4;54.2
BER;202305300850;18.6;52.5
BER;202305300900;18.7;52.3
BER;202305300910;19.2;49.6
BER;202305300920;20.3;50.4
BER;202305300930;20.2;49.8
BER;202305300940;20.2;48.3
BER;202305300950;20.0;48.7
BER;202305301000;20.5;46.7
BER;202305301010;21.0;48.8
BER;202305301020;20.8;46.7
BER;202305301030;21.4;47.5
BER;202305301040;21.6;45.0
BER;202305301050;21.6;46.7
BER;202305301100;21.6;43.8
BER;202305301110;22.4;42.3
BER;202305301120;22.3;39.8
BER;202305301130;21.9;38.9
BER;202305301140;22.3;40.1
BER;202305301150;22.8;39.7
BER;202305301200;22.9;37.7
BER;202305301210;22.4;41.5
BER;202305301220;23.4;40.0
BER;202305301230;23.1;37.5
BER;202305301240;23.5;38.9
BER;202305301250;23.5;34.9
BER;202305301300;23.3;36.3
BER;202305301310;23.6;36.4
BER;202305301320;23.3;33.0
BER;202305301330;23.3;32.1
BER;202305301340;23.8;34.5
BER;202305301350;23.9;32.3
BER;202305301400;24.3;34.7
BER;202305301410;23.6;33.0
BER;202305301420;23.8;34.6
BER;202305301430;23.8;36.3
BER;202305301440;24.0;33.2
BER;202305301450;24.0;33.1
BER;202305301500;23.8;33.6
BER;202305301510;23.7;33.1
BER;202305301520;23.9;33.7
BER;202305301530;23.7;31.7
BER;202305301540;23.8;32.4
BER;202305301550;23.7;32.0
BER;202305301600;23.5;32.7
BER;202305301610;23.4;31.2
BER;202305301620;23.5;30.2
BER;202305301630;23.6;31.8
BER;202305301640;23.2;31.0
BER;202305301650;23.1;33.3
BER;202305301700;23.0;32.5
BER;202305301710;22.9;35.3
BER;202305301720;22.6;33.6
BER;202305301730;22.5;34.1
BER;202305301740;22.5;35.5
BER;202305301750;22.2;33.8
BER;202305301800;22.0;34.7
BER;202305301810;21.6;35.0
BER;202305301820;21.5;34.2
BER;202305301830;21.0;36.9
BER;202305301840;21.0;36.1
BER;202305301850;20.7;37.3
BER;202305301900;20.4;38.2
BER;202305301910;19.5;41.6
BER;202305301920;19.9;40.3
BER;202305301930;18.9;44.1
BER;202305301940;18.9;44.6
BER;202305301950;18.2;47.7
BER;202305302000;17.1;52.1
BER;202305302010;17.0;52.6
BER;202305302020;16.5;55.6
BER;202305302030;16.8;53.3
BER;202305302040;15.6;60.5
BER;202305302050;16.4;55.0
BER;202305302100;17.7;48.2
BER;202305302110;17.2;51.3
BER;202305302120;16.8;52.7
BER;202305302130;16.9;51.9
BER;202305302140;17.2;50.5
BER;202305302150;16.9;51.9
BER;202305302200;16.4;54.9
BER;202305302210;16.2;55.7
BER;202305302220;16.0;56.7
BER;202305302230;15.8;57.3
BER;202305302240;15.7;57.5
BER;202305302250;15.8;56.8
BER;202305302300;15.6;57.8
BER;202305302310;15.6;57.7
BER;202305302320;14.9;61.4
BER;202305302330;14.7;62.4
BER;202305302340;14.2;65.3
BER;202305302350;14.3;64.9
BER;202305310000;13.9;67.3
BER;202305310010;13.4;69.7
BER;202305310020;13.4;68.6
BER;202305310030;12.7;72.5
BER;202305310040;13.2;68.8
BER;202305310050;13.4;67.8
BER;202305310100;14.0;64.0
BER;202305310110;13.7;66.0
BER;202305310120;13.6;66.1
BER;202305310130;13.6;66.8
BER;202305310140;13.6;66.2
BER;202305310150;12.9;70.3
BER;202305310200;12.7;70.8
BER;202305310210;12.9;69.8
BER;202305310220;12.3;73.3
BER;202305310230;12.5;71.0
BER;202305310240;12.3;73.3
BER;202305310250;12.4;71.6
BER;202305310300;12.1;73.5
BER;202305310310;12.4;71.5
BER;202305310320;12.1;73.6
BER;202305310330;11.9;73.8
BER;202305310340;11.7;75.2
BER;202305310350;11.9;74.2
BER;202305310400;12.0;73.7
BER;202305310410;12.4;71.4
BER;202305310420;12.4;71.7
BER;202305310430;12.7;69.8
BER;202305310440;12.3;72.9
BER;202305310450;12.7;70.6
BER;202305310500;12.9;70.5
BER;202305310510;13.2;69.3
BER;202305310520;13.4;68.5
BER;202305310530;13.7;69.5
BER;202305310540;13.9;68.7
BER;202305310550;14.0;66.5
BER;202305310600;14.4;67.3
BER;202305310610;14.6;65.3
BER;202305310620;15.1;65.9
BER;202305310630;15.2;64.9
BER;202305310640;15.4;63.6
BER;202305310650;15.6;63.3
BER;202305310700;15.6;62.1
BER;202305310710;16.1;64.2
BER;202305310720;16.3;60.8
BER;202305310730;16.2;60.2
BER;202305310740;16.7;61.8
BER;202305310750;16.9;62.1
BER;202305310800;17.3;60.6
BER;202305310810;17.2;58.5
BER;202305310820;17.7;58.7
BER;202305310830;17.8;59.6
BER;202305310840;18.1;59.0
BER;202305310850;18.2;57.9
BER;202305310900;18.1;57.7
BER;202305310910;18.9;58.5
BER;202305310920;19.3;55.8
BER;202305310930;19.4;54.7
BER;202305310940;19.3;55.6
BER;202305310950;19.6;55.0
BER;202305311000;20.0;53.5
BER;202305311010;19.8;54.2
BER;202305311020;20.0;55.3
BER;202305311030;20.8;54.3
BER;202305311040;20.5;51.8
BER;202305311050;20.6;51.5
BER;202305311100;20.6;49.8
BER;202305311110;20.8;51.5
BER;202305311120;21.1;50.9
BER;202305311130;20.9;50.2
BER;202305311140;22.0;50.2
BER;202305311150;21.5;48.5
BER;202305311200;21.5;48.4
BER;202305311210;22.4;49.6
BER;202305311220;21.8;48.1
BER;202305311230;22.5;47.3
BER;202305311240;22.4;47.7
BER;202305311250;22.9;46.0
BER;202305311300;22.9;46.6
BER;202305311310;23.1;44.8
BER;202305311320;23.5;41.0
BER;202305311330;23.1;42.0
BER;202305311340;23.1;40.8
BER;202305311350;23.6;44.9
BER;202305311400;23.6;43.4
BER;202305311410;23.3;41.9
BER;202305311420;23.6;41.2
BER;202305311430;22.8;43.0
BER;202305311440;23.6;42.8
BER;202305311450;23.6;41.1
BER;202305311500;23.4;43.5
BER;202305311510;23.3;42.3
BER;202305311520;22.8;41.6
BER;202305311530;22.7;42.1
BER;202305311540;21.4;47.8
BER;202305311550;20.2;49.7
BER;202305311600;19.8;51.4
BER;202305311610;19.7;50.9
BER;202305311620;19.6;51.8
BER;202305311630;19.9;51.3
BER;202305311640;19.5;51.9
BER;202305311650;20.0;53.4
BER;202305311700;19.7;54.7
BER;202305311710;19.4;53.5
BER;202305311720;19.4;56.0
BER;202305311730;19.5;51.5
BER;202305311740;19.6;55.7
BER;202305311750;19.4;57.0
BER;202305311800;18.8;61.4
BER;202305311810;18.8;60.6
BER;202305311820;18.5;61.9
BER;202305311830;18.2;62.5
BER;202305311840;17.7;67.2
BER;202305311850;17.7;67.4
BER;202305311900;17.4;68.6
BER;202305311910;17.3;68.3
BER;202305311920;17.2;69.3
BER;202305311930;16.8;72.3
BER;202305311940;16.3;74.7
BER;202305311950;15.1;79.8
BER;202305312000;15.9;75.7
BER;202305312010;16.1;75.4
BER;202305312020;15.9;76.9
BER;202305312030;15.6;79.5
BER;202305312040;14.9;82.1
BER;202305312050;15.3;80.1
BER;202305312100;15.1;80.9
BER;202305312110;15.3;80.7
BER;202305312120;14.5;84.6
BER;202305312130;13.6;88.4
BER;202305312140;14.3;85.8
BER;202305312150;13.6;87.6
BER;202305312200;13.6;87.8
BER;202305312210;14.0;87.5
BER;202305312220;13.6;88.9
BER;202305312230;13.1;88.3
BER;202305312240;13.4;86.3
BER;202305312250;12.6;90.0
BER;202305312300;11.9;92.8
BER;202305312310;12.9;88.6
BER;202305312320;12.7;90.6
BER;202305312330;12.1;92.3
BER;202305312340;12.7;90.4
BER;202305312350;12.8;91.1
BER;202306010000;12.4;90.7
BER;202306010010;12.9;88.4
BER;202306010020;12.4;88.6
BER;202306010030;11.6;94.1
BER;202306010040;12.0;93.1
BER;202306010050;11.8;93.3
BER;202306010100;11.9;93.4
BER;202306010110;11.9;93.0
BER;202306010120;11.8;94.3
BER;202306010130;11.5;94.1
BER;202306010140;12.4;88.9
BER;202306010150;12.1;91.6
BER;202306010200;12.0;94.4
BER;202306010210;11.2;94.7
BER;202306010220;11.5;92.4
BER;202306010230;11.5;95.4
BER;202306010240;11.8;93.4
BER;202306010250;11.8;94.0
BER;202306010300;11.3;94.4
BER;202306010310;11.4;94.4
BER;202306010320;11.3;94.9
BER;202306010330;11.2;94.4
BER;202306010340;11.5;92.2
BER;202306010350;10.9;95.1
BER;202306010400;11.1;93.8
BER;202306010410;11.1;94.4
BER;202306010420;10.9;94.3
BER;202306010430;11.4;93.5
BER;202306010440;11.3;94.2
BER;202306010450;11.6;94.3
BER;202306010500;12.2;92.9
BER;202306010510;12.3;91.4
BER;202306010520;12.8;87.6
BER;202306010530;13.3;88.2
BER;202306010540;13.9;86.2
BER;202306010550;14.3;86.8
BER;202306010600;14.8;82.4
BER;202306010610;15.1;79.3
BER;202306010620;15.3;76.3
BER;202306010630;15.8;76.7
BER;202306010640;16.2;75.5
BER;202306010650;16.3;73.3
BER;202306010700;16.5;68.5
BER;202306010710;16.6;69.2
BER;202306010720;17.5;67.8
BER;202306010730;17.5;65.0
BER;202306010740;18.5;57.1
BER;202306010750;18.3;57.0
BER;202306010800;18.6;48.3
BER;202306010810;19.0;54.0
BER;202306010820;18.8;51.9
BER;202306010830;19.5;50.9
BER;202306010840;19.6;53.9
BER;202306010850;19.7;50.5
BER;202306010900;20.3;52.6
BER;202306010910;20.9;50.8
BER;202306010920;20.4;47.9
BER;202306010930;20.5;47.0
BER;202306010940;21.3;47.3
BER;202306010950;21.1;45.2
BER;202306011000;21.2;46.6
BER;202306011010;21.4;44.8
BER;202306011020;21.0;46.8
BER;202306011030;22.4;50.5
BER;202306011040;21.8;45.8
BER;202306011050;22.4;48.0
BER;202306011100;22.6;47.1
BER;202306011110;22.5;45.8
BER;202306011120;23.5;46.3
BER;202306011130;23.0;44.7
BER;202306011140;23.7;44.0
BER;202306011150;23.5;45.8
BER;202306011200;24.1;44.4
BER;202306011210;23.4;43.2
BER;202306011220;23.6;42.4
BER;202306011230;24.0;43.4
BER;202306011240;23.8;43.4
BER;202306011250;24.2;43.7
BER;202306011300;24.5;41.6
BER;202306011310;24.5;39.7
BER;202306011320;24.4;40.2
BER;202306011330;24.4;38.6
BER;202306011340;24.8;41.8
BER;202306011350;24.9;39.7
BER;202306011400;24.7;38.5
BER;202306011410;24.3;40.1
BER;202306011420;24.9;38.2
BER;202306011430;24.9;38.2
BER;202306011440;24.9;37.2
BER;202306011450;24.8;40.2
BER;202306011500;25.6;38.6
BER;202306011510;25.8;37.7
BER;202306011520;24.1;36.3
BER;202306011530;24.8;38.1
BER;202306011540;24.6;36.2
BER;202306011550;24.7;37.6
BER;202306011600;24.8;35.2
BER;202306011610;24.1;45.4
BER;202306011620;23.9;47.1
BER;202306011630;24.0;46.0
BER;202306011640;24.1;49.0
BER;202306011650;24.5;38.0
BER;202306011700;24.2;40.9
BER;202306011710;24.0;37.3
BER;202306011720;23.5;42.7
BER;202306011730;23.3;44.8
BER;202306011740;23.3;44.7
BER;202306011750;22.8;47.6
BER;202306011800;23.1;43.9
BER;202306011810;23.1;46.0
BER;202306011820;22.8;47.0
BER;202306011830;22.7;46.5
BER;202306011840;19.4;64.9
BER;202306011850;20.1;57.3
